#------------------------------------------------- WARNING --------------------------------------------
# 
# The data you have obtained from this automated Natural Resources Conservation Service 
# database are subject to revision regardless of indicated Quality Assurance level. 
# Data are released on condition that neither the NRCS nor the United States Government 
# may be held liable for any damages resulting from its use. 
# 
# SNOTEL air temperature data contains a known bias. This bias is rooted in the sensor 
# conversion equation and varies through the output range. Solutions are in development. 
# For more information go to Air Temperature Bias Correction. 
# 
# Help and Tutorials: https://www.nrcs.usda.gov/wps/portal/wcc/home/dataAccessHelp/helpCenters/reportGeneratorHelp/
# Air Temperature Bias Correction: https://www.nrcs.usda.gov/wps/portal/wcc/home/snowClimateMonitoring/temperature/temperatureBiasCorrection/
# 
# Support Contact: usdafpacbc@servicenowservices.com
# 
#------------------------------------------------------------------------------------------------------
# 
# Reporting Frequency: Daily
# Date Range: Period of Record
#
# Data for the following site(s) are contained in this file:
#
#	SCAN 581: Lindsay, MT
# 
# Data items provided in this file:
#
# Element Name                   Value Type  Function Type  Function Duration  Base Data  Measurement Units    Sensor Depth  Element Code  Description                                              
# Air Temperature Maximum        Value       None           Day                N/A        Degrees fahrenheit   N/A           TMAX          Maximum air temperature - sub-hourly sampling frequency  
# Air Temperature Minimum        Value       None           Day                N/A        Degrees fahrenheit   N/A           TMIN          Minimum air temperature - sub-hourly sampling frequency  
# Precipitation Increment        Value       None           Day                N/A        Inches               N/A           PRCP          Total precipitation                                      
# Relative Humidity              Value       Mean           Day                Hourly     Percent              N/A           RHUM          Relative humidity                                        
# Wind Speed Maximum             Value       Max            Day                Hourly     Miles/hour           N/A           WSPDX         Maximum wind speed                                       
# Wind Speed Average             Value       Mean           Day                Hourly     Miles/hour           N/A           WSPDV         Average wind speed                                       
# Solar Radiation Average        Value       Mean           Day                Hourly     Watts/meter squared  N/A           SRADV         Average solar radiation                                  
# Solar Radiation/langley Total  Value       None           Day                N/A        Langleys             N/A           LRADT         Total solar radiation                                    
# Vapor Pressure - Partial       Value       Mean           Day                Hourly     Inches hg            N/A           PVPV          Partial vapor pressure                                   
# Vapor Pressure - Saturated     Value       Mean           Day                Hourly     Inches hg            N/A           SVPV          Saturated vapor pressure                                 
# Soil Moisture Percent          Value       Mean           Day                Hourly     Percent              -2            SMS           Percent volumetric soil moisture                         
# Soil Moisture Percent          Value       Mean           Day                Hourly     Percent              -4            SMS           Percent volumetric soil moisture                         
# Soil Moisture Percent          Value       Mean           Day                Hourly     Percent              -8            SMS           Percent volumetric soil moisture                         
# Soil Moisture Percent          Value       Mean           Day                Hourly     Percent              -20           SMS           Percent volumetric soil moisture                         
# Soil Moisture Percent          Value       Mean           Day                Hourly     Percent              -40           SMS           Percent volumetric soil moisture                         
# Soil Temperature Observed      Value       Mean           Day                Hourly     Degrees fahrenheit   -2            STO           Observed soil temperature                                
# Soil Temperature Observed      Value       Mean           Day                Hourly     Degrees fahrenheit   -4            STO           Observed soil temperature                                
# Soil Temperature Observed      Value       Mean           Day                Hourly     Degrees fahrenheit   -8            STO           Observed soil temperature                                
# Soil Temperature Observed      Value       Mean           Day                Hourly     Degrees fahrenheit   -20           STO           Observed soil temperature                                
# Soil Temperature Observed      Value       Mean           Day                Hourly     Degrees fahrenheit   -40           STO           Observed soil temperature                                
# 
# Quality Control flags included:
#
# Flag    Name                Description
#  V      Valid               Validated Data
#  N      No Profile          No profile for automated validation
#  E      Edit                Edit, minor adjustment for sensor noise
#  B      Back Estimate       Regression-based estimate for homogenizing collocated Snow Course and Snow Pillow data sets
#  K      Estimate            Estimate
#  X      External Estimate   External estimate
#  S      Suspect             Suspect data
# 
# Quality Assurance flags included:
#
# Flag    Name                Description
#  U      Unknown             Unknown
#  R      Raw                 No Human Review
#  P      Provisional         Preliminary Human Review
#  A      Approved            Processing and Final Review Completed
# 
#------------------------------------------------------------------------------------------------------
# 
# Lindsay (581) 
# Montana  SCAN Site - 2871 ft
# Reporting Frequency: Daily; Date Range: Period of Record
#
# As of: Feb 18, 2023 3:12:17 AM GMT-08:00
#
Date,Station Id,Air Temperature Maximum (degF),Air Temperature Minimum (degF),Precipitation Increment (in),Relative Humidity (pct) Mean of Hourly Values,Wind Speed Maximum (mph) Max of Hourly Values,Wind Speed Average (mph) Mean of Hourly Values,Solar Radiation Average (watt/m2) Mean of Hourly Values,Solar Radiation/langley Total (langley),Vapor Pressure - Partial (inch_Hg) Mean of Hourly Values,Vapor Pressure - Saturated (inch_Hg) Mean of Hourly Values,Soil Moisture Percent -2in (pct) Mean of Hourly Values,Soil Moisture Percent -4in (pct) Mean of Hourly Values,Soil Moisture Percent -8in (pct) Mean of Hourly Values,Soil Moisture Percent -20in (pct) Mean of Hourly Values,Soil Moisture Percent -40in (pct) Mean of Hourly Values,Soil Temperature Observed -2in (degF) Mean of Hourly Values,Soil Temperature Observed -4in (degF) Mean of Hourly Values,Soil Temperature Observed -8in (degF) Mean of Hourly Values,Soil Temperature Observed -20in (degF) Mean of Hourly Values,Soil Temperature Observed -40in (degF) Mean of Hourly Values
1991-12-02,581,,,0.00,100.00,0.0,,,0.00,,,,,,,,,,,,
1991-12-03,581,,,0.00,70.00,0.0,,,,,,,,,,,,,,,
1991-12-04,581,,,0.00,,,,,0.00,,,,,,,,,,,,
1991-12-05,581,,,0.00,91.00,0.0,,,0.00,,,,,,,,,,,,
1991-12-06,581,,,0.00,51.00,0.0,,,,,,,,,,,,,,,
1991-12-07,581,,,0.00,61.00,0.0,,,0.00,,,,,,,,,,,,
1991-12-08,581,,,0.00,82.00,0.0,,,,,,,,,,,,,,,
1991-12-09,581,,,0.00,,,,,0.00,,,,,,,,,,,,
1991-12-10,581,,,0.00,96.00,0.0,,,0.00,,,,,,,,,,,,
1991-12-11,581,,,0.00,,,,,0.00,,,,,,,,,,,,
1991-12-12,581,,,0.20,70.00,0.0,,,0.00,,,,,,,,,,,,
1991-12-13,581,,,0.00,50.00,0.0,,,0.00,,,,,,,,,,,,
1991-12-14,581,,,0.00,50.00,0.0,,,0.00,,,,,,,,,,,,
1991-12-15,581,,,0.00,61.00,0.0,,,0.00,,,,,,,,,,,,
1991-12-16,581,,,0.00,50.00,0.0,,,0.00,,,,,,,,,,,,
1991-12-17,581,,,0.00,79.00,16.3,,,0.00,,,,,,,,,,,,
1991-12-18,581,,,0.00,69.00,0.0,,,,,,,,,,,,,,,
1991-12-19,581,,,0.00,,,,,0.00,,,,,,,,,,,,
1991-12-20,581,,,0.00,62.00,0.0,,,,,,,,,,,,,,,
1991-12-21,581,,,0.00,,,,,0.00,,,,,,,,,,,,
1991-12-22,581,,,0.00,66.00,0.0,,,0.00,,,,,,,,,,,,
1991-12-23,581,,,0.00,74.00,18.3,,,0.00,,,,,,,,,,,,
1991-12-24,581,,,0.00,78.00,0.0,,,0.20,,,,,,,,,,,,
1991-12-25,581,,,0.00,69.00,18.6,,,0.20,,,,,,,,,,,,
1991-12-26,581,,,0.00,93.00,20.0,,,0.20,,,,,,,,,,,,
1991-12-27,581,,,0.00,83.00,13.8,,,0.40,,,,,,,,,,,,
1991-12-28,581,,,0.00,95.00,21.2,,,0.40,,,,,,,,,,,,
1991-12-29,581,,,0.00,100.00,14.2,,,0.50,,,,,,,,,,,,
1991-12-30,581,,,0.00,99.00,8.1,,,0.30,,,,,,,,,,,,
1991-12-31,581,,,0.00,73.00,13.0,,,0.30,,,,,,,,,,,,
1992-01-01,581,,,0.00,60.67,25.6,,,0.30,,,,,,,,,,,,
1992-01-02,581,,,0.00,38.00,25.6,,,0.20,,,,,,,,,,,,
1992-01-03,581,,,0.00,55.00,28.8,,,0.20,,,,,,,,,,,,
1992-01-04,581,,,0.00,85.00,27.9,,,0.20,,,,,,,,,,,,
1992-01-05,581,,,0.00,57.50,18.9,,,0.20,,,,,,,,,,,,
1992-01-06,581,,,0.00,98.00,23.4,,,0.50,,,,,,,,,,,,
1992-01-07,581,,,0.00,100.00,23.0,,,0.60,,,,,,,,,,,,
1992-01-08,581,,,0.00,99.00,30.0,,,0.70,,,,,,,,,,,,
1992-01-09,581,,,0.00,87.00,23.7,,,0.40,,,,,,,,,,,,
1992-01-10,581,,,0.00,70.00,25.2,,,0.40,,,,,,,,,,,,
1992-01-11,581,,,0.00,43.00,25.5,,,0.50,,,,,,,,,,,,
1992-01-12,581,,,0.00,100.00,32.1,,,0.50,,,,,,,,,,,,
1992-01-13,581,,,0.00,100.00,33.9,,,0.50,,,,,,,,,,,,
1992-01-14,581,,,0.00,88.00,20.4,,,0.50,,,,,,,,,,,,
1992-01-15,581,,,0.00,89.00,41.1,,,0.30,,,,,,,,,,,,
1992-01-16,581,,,0.00,64.00,30.8,,,0.30,,,,,,,,,,,,
1992-01-17,581,,,0.00,85.00,48.5,,,0.40,,,,,,,,,,,,
1992-01-18,581,,,0.00,94.00,16.4,,,0.30,,,,,,,,,,,,
1992-01-19,581,,,0.00,59.00,30.0,,,0.20,,,,,,,,,,,,
1992-01-20,581,,,0.00,36.00,31.9,,,0.30,,,,,,,,,,,,
1992-01-21,581,,,0.00,41.00,26.1,,,0.30,,,,,,,,,,,,
1992-01-22,581,,,0.00,100.00,29.2,,,0.30,,,,,,,,,,,,
1992-01-23,581,,,0.00,90.00,50.7,,,0.50,,,,,,,,,,,,
1992-01-24,581,,,0.00,99.00,2.0,,,0.50,,,,,,,,,,,,
1992-01-25,581,,,0.00,99.00,49.8,,,0.50,,,,,,,,,,,,
1992-01-26,581,,,0.00,68.00,26.0,,,0.70,,,,,,,,,,,,
1992-01-27,581,,,0.00,92.00,31.0,,,0.70,,,,,,,,,,,,
1992-01-28,581,,,0.00,52.00,21.2,,,0.70,,,,,,,,,,,,
1992-01-29,581,,,0.00,56.00,30.6,,,0.70,,,,,,,,,,,,
1992-01-30,581,,,0.00,68.00,35.7,,,0.70,,,,,,,,,,,,
1992-01-31,581,,,0.00,48.00,23.4,,,0.70,,,,,,,,,,,,
1992-02-01,581,,,0.00,27.00,24.2,,,0.70,,,,,,,,,,,,
1992-02-02,581,,,0.00,40.00,27.6,,,0.70,,,,,,,,,,,,
1992-02-03,581,,,0.00,91.00,34.5,,,0.60,,,,,,,,,,,,
1992-02-04,581,,,0.00,90.00,29.4,,,0.70,,,,,,,,,,,,
1992-02-05,581,,,0.00,53.00,25.1,,,0.70,,,,,,,,,,,,
1992-02-06,581,,,0.00,75.00,31.5,,,0.70,,,,,,,,,,,,
1992-02-07,581,,,0.00,100.00,17.6,,,0.50,,,,,,,,,,,,
1992-02-08,581,,,0.00,95.00,13.1,,,0.70,,,,,,,,,,,,
1992-02-09,581,,,0.00,95.00,17.0,,,0.70,,,,,,,,,,,,
1992-02-10,581,,,0.00,88.50,30.9,,,0.70,,,,,,,,,,,,
1992-02-11,581,,,0.00,93.00,18.7,,,0.70,,,,,,,,,,,,
1992-02-12,581,,,0.00,92.00,23.7,,,0.70,,,,,,,,,,,,
1992-02-13,581,,,0.00,100.00,15.4,,,0.70,,,,,,,,,,,,
1992-02-14,581,,,0.00,97.00,15.9,,,0.70,,,,,,,,,,,,
1992-02-15,581,,,0.00,100.00,27.4,,,0.60,,,,,,,,,,,,
1992-02-16,581,,,0.00,91.50,12.9,,,0.80,,,,,,,,,,,,
1992-02-17,581,,,0.00,100.00,8.9,,,0.40,,,,,,,,,,,,
1992-02-18,581,,,0.00,100.00,17.9,,,0.80,,,,,,,,,,,,
1992-02-19,581,,,0.00,100.00,15.5,,,0.90,,,,,,,,,,,,
1992-02-20,581,,,0.00,85.50,35.6,,,0.70,,,,,,,,,,,,
1992-02-21,581,,,0.00,97.00,35.3,,,0.80,,,,,,,,,,,,
1992-02-22,581,,,0.00,98.00,17.1,,,1.00,,,,,,,,,,,,
1992-02-23,581,,,0.00,81.00,24.6,,,0.70,,,,,,,,,,,,
1992-02-24,581,,,0.00,83.00,32.1,,,1.10,,,,,,,,,,,,
1992-02-25,581,,,0.00,79.00,19.2,,,1.30,,,,,,,,,,,,
1992-02-26,581,,,0.00,69.00,30.4,,,1.20,,,,,,,,,,,,
1992-02-27,581,,,0.00,80.00,49.6,,,1.50,,,,,,,,,,,,
1992-02-28,581,,,0.00,62.00,31.6,,,1.60,,,,,,,,,,,,
1992-02-29,581,,,0.00,56.00,27.6,,,1.70,,,,,,,,,,,,
1992-03-01,581,,,0.00,49.00,28.5,,,1.10,,,,,,,,,,,,
1992-03-02,581,,,0.00,92.00,15.9,,,0.90,,,,,,,,,,,,
1992-03-03,581,,,0.00,85.50,16.5,,,1.60,,,,,,,,,,,,
1992-03-04,581,,,0.00,95.50,10.3,,,1.40,,,,,,,,,,,,
1992-03-05,581,,,0.00,100.00,13.9,,,0.40,,,,,,,,,,,,
1992-03-06,581,,,0.00,100.00,12.0,,,0.40,,,,,,,,,,,,
1992-03-07,581,,,0.10,100.00,10.0,,,0.50,,,,,,,,,,,,
1992-03-08,581,,,0.00,100.00,17.9,,,0.50,,,,,,,,,,,,
1992-03-09,581,,,0.00,100.00,23.5,,,1.60,,,,,,,,,,,,
1992-03-10,581,,,0.00,84.00,17.6,,,0.80,,,,,,,,,,,,
1992-03-11,581,,,0.00,86.00,27.7,,,0.70,,,,,,,,,,,,
1992-03-12,581,,,0.00,91.00,33.8,,,1.00,,,,,,,,,,,,
1992-03-13,581,,,0.00,88.00,19.3,,,2.10,,,,,,,,,,,,
1992-03-14,581,,,0.00,75.00,24.0,,,2.30,,,,,,,,,,,,
1992-03-15,581,,,0.00,81.00,10.5,,,2.20,,,,,,,,,,,,
1992-03-16,581,,,0.10,71.00,19.5,,,1.00,,,,,,,,,,,,
1992-03-17,581,,,0.00,100.00,15.3,,,0.50,,,,,,,,,,,,
1992-03-18,581,,,0.00,97.50,21.8,,,0.80,,,,,,,,,,,,
1992-03-19,581,,,0.00,89.50,11.0,,,2.10,,,,,,,,,,,,
1992-03-20,581,,,0.00,100.00,24.6,,,0.50,,,,,,,,,,,,
1992-03-21,581,,,0.00,100.00,24.5,,,1.10,,,,,,,,,,,,
1992-03-22,581,,,0.00,90.00,13.9,,,2.80,,,,,,,,,,,,
1992-03-23,581,,,0.10,47.00,21.3,,,3.00,,,,,,,,,,,,
1992-03-24,581,,,0.10,83.00,17.9,,,2.60,,,,,,,,,,,,
1992-03-25,581,,,0.00,80.00,36.6,,,2.00,,,,,,,,,,,,
1992-03-26,581,,,0.00,62.00,28.5,,,3.20,,,,,,,,,,,,
1992-03-27,581,,,0.00,77.00,14.3,,,3.00,,,,,,,,,,,,
1992-03-28,581,,,0.00,48.00,22.4,,,3.30,,,,,,,,,,,,
1992-03-29,581,,,0.00,58.00,38.1,,,3.20,,,,,,,,,,,,
1992-03-30,581,,,0.00,44.00,15.6,,,3.20,,,,,,,,,,,,
1992-03-31,581,,,0.00,72.50,16.3,,,3.30,,,,,,,,,,,,
1992-04-01,581,,,0.00,74.00,16.0,,,0.80,,,,,,,,,,,,
1992-04-02,581,,,0.00,43.00,14.1,,,2.80,,,,,,,,,,,,
1992-04-03,581,,,0.00,56.00,32.7,,,3.30,,,,,,,,,,,,
1992-04-04,581,,,0.00,51.00,29.6,,,3.00,,,,,,,,,,,,
1992-04-05,581,,,0.30,85.00,32.0,,,0.90,,,,,,,,,,,,
1992-04-06,581,,,0.00,68.00,28.6,,,4.30,,,,,,,,,,,,
1992-04-07,581,,,0.00,91.00,29.5,,,1.80,,,,,,,,,,,,
1992-04-08,581,,,0.00,34.50,25.5,,,3.90,,,,,,,,,,,,
1992-04-09,581,,,0.00,96.50,26.2,,,0.60,,,,,,,,,,,,
1992-04-10,581,,,0.00,100.00,29.5,,,0.60,,,,,,,,,,,,
1992-04-11,581,,,0.00,73.00,21.2,,,2.70,,,,,,,,,,,,
1992-04-12,581,,,0.00,87.50,21.5,,,0.70,,,,,,,,,,,,
1992-04-13,581,,,0.00,100.00,32.1,,,3.90,,,,,,,,,,,,
1992-04-14,581,,,0.00,89.00,20.5,,,3.30,,,,,,,,,,,,
1992-04-15,581,,,0.00,100.00,23.2,,,3.50,,,,,,,,,,,,
1992-04-16,581,,,0.00,100.00,16.9,,,4.20,,,,,,,,,,,,
1992-04-17,581,,,0.90,100.00,20.0,,,0.80,,,,,,,,,,,,
1992-04-18,581,,,2.70,99.00,41.0,,,0.50,,,,,,,,,,,,
1992-04-19,581,,,0.10,100.00,54.2,,,0.50,,,,,,,,,,,,
1992-04-20,581,,,0.00,100.00,42.1,,,2.20,,,,,,,,,,,,
1992-04-21,581,,,0.00,100.00,30.2,,,2.20,,,,,,,,,,,,
1992-04-22,581,,,0.00,100.00,15.6,,,4.80,,,,,,,,,,,,
1992-04-23,581,,,0.00,98.00,13.4,,,0.60,,,,,,,,,,,,
1992-04-24,581,,,0.10,100.00,21.4,,,1.20,,,,,,,,,,,,
1992-04-25,581,,,0.00,90.00,28.5,,,4.10,,,,,,,,,,,,
1992-04-26,581,,,0.00,82.00,19.4,,,5.10,,,,,,,,,,,,
1992-04-27,581,,,0.00,82.00,23.7,,,4.40,,,,,,,,,,,,
1992-04-28,581,,,0.10,58.50,21.9,,,4.40,,,,,,,,,,,,
1992-04-29,581,,,0.00,56.00,32.9,,,4.70,,,,,,,,,,,,
1992-04-30,581,,,0.10,56.00,19.6,,,3.20,,,,,,,,,,,,
1992-05-01,581,,,0.10,50.00,40.2,,,4.30,,,,,,,,,,,,
1992-05-02,581,,,0.00,43.00,50.3,,,4.70,,,,,,,,,,,,
1992-05-03,581,,,0.00,51.00,28.4,,,4.40,,,,,,,,,,,,
1992-05-04,581,,,0.00,39.00,29.3,,,4.50,,,,,,,,,,,,
1992-05-05,581,,,0.00,71.00,16.2,,,5.40,,,,,,,,,,,,
1992-05-06,581,,,0.00,63.00,13.6,,,5.60,,,,,,,,,,,,
1992-05-07,581,,,0.00,27.00,18.1,,,3.70,,,,,,,,,,,,
1992-05-08,581,,,0.20,96.00,28.5,,,4.20,,,,,,,,,,,,
